ID_mesh	Pais	Categoria	Nome	Year	Deforestation	Reforestation	Growth_Urban	Growth_Mining	Growth_Pasture	Growth_Agriculture	Forest	NonForest	Water	Others	Urban	Mining	Pasture	Agriculture	0	11	12	15	3	33	4	41
25	Brasil	Terra Indígena	Uaçá I e II	2010	0.0638999999999967	0	0	0	0	0	24.7005	0.3645	0.0351	0	0	0	0	0	NA	0.036	0.3285	NA	24.7005	0.0351	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2011	0	0.00719999999999743	0	0	0	0	24.7077	0.3735	0.0189	0	0	0	0	0	NA	0.0171	0.3564	NA	24.7077	0.0189	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2012	0	0.00720000000000098	0	0	0	0	24.7149	0.3735	0.0117	0	0	0	0	0	NA	0.0171	0.3564	NA	24.7149	0.0117	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2013	0	0.00540000000000163	0	0	0	0	24.7203	0.3564	0.0234	0	0	0	0	0	NA	NA	0.3564	NA	24.7203	0.0234	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2014	0.081900000000001	0	0	0	0	0	24.6384	0.4617	0	0	0	0	0	0	NA	NA	0.4617	NA	24.6384	NA	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2015	0.0585000000000022	0	0	0	0	0	24.5799	0.5148	0.0054	0	0	0	0	0	NA	0.0126	0.5022	NA	24.5799	0.0054	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2016	0.416699999999999	0	0	0	0.0036	0	24.1632	0.9369	0	0	0	0	0.0036	0	NA	0.0783	0.855	0.0036	24.1632	NA	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2017	0.0423000000000009	0	0	0	0.0036	0	24.1209	0.9792	0	0	0	0	0.0072	0	NA	0.1494	0.8226	0.0072	24.1209	NA	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2018	0	0.267300000000002	0	0	0	0	24.3882	0.7119	0	0	0	0	0.0045	0	NA	0.0441	0.6633	0.0045	24.3882	NA	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2019	0	0.4023	0	0	0	0	24.7905	0.3096	0	0	0	0	0	0	NA	0.0171	0.2925	NA	24.7905	NA	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2020	0.00180000000000291	0	0	0	0	0	24.7887	0.3114	0	0	0	0	0	0	NA	0.0171	0.2943	NA	24.7887	NA	NA	NA
25	Brasil	Terra Indígena	Uaçá I e II	2021	0	0.0450000000000017	0	0	0	0	24.8337	0.2664	0	0	0	0	0	0	NA	0.0072	0.2592	NA	24.8337	NA	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1985	NA	NA	NA	NA	NA	NA	11.8395	10.8882	0.0045	0	0	0	0	0	NA	NA	10.8882	NA	11.8395	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1986	0	0	0	0	0	0	11.8395	10.8882	0.0045	0	0	0	0	0	NA	NA	10.8882	NA	11.8395	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1987	0.00179999999999936	0	0	0	0	0	11.8377	10.89	0.0045	0	0	0	0	0	NA	NA	10.89	NA	11.8377	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1988	0.0630000000000006	0	0	0	0	0	11.7747	10.953	0.0045	0	0	0	0	0	NA	NA	10.953	NA	11.7747	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1989	0	0	0	0	0	0	11.7747	10.953	0.0045	0	0	0	0	0	NA	NA	10.953	NA	11.7747	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1990	0	0	0	0	0	0	11.7747	10.953	0.0045	0	0	0	0	0	NA	NA	10.953	NA	11.7747	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1991	0	0	0	0	0	0	11.7747	10.953	0.0045	0	0	0	0	0	NA	NA	10.953	NA	11.7747	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1992	0.122399999999999	0	0	0	0	0	11.6523	11.0754	0.0045	0	0	0	0	0	NA	NA	11.0754	NA	11.6523	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1993	0	0	0	0	0	0	11.6523	11.0754	0.0045	0	0	0	0	0	NA	NA	11.0754	NA	11.6523	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1994	0	0	0	0	0	0	11.6523	11.0754	0.0045	0	0	0	0	0	NA	NA	11.0754	NA	11.6523	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1995	0	0	0	0	0	0	11.6523	11.0754	0.0045	0	0	0	0	0	NA	NA	11.0754	NA	11.6523	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1996	0	0	0	0	0	0	11.6523	11.0754	0.0045	0	0	0	0	0	NA	NA	11.0754	NA	11.6523	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1997	0.0378000000000007	0	0	0	0	0	11.6145	10.9944	0.1233	0	0	0	0	0	NA	0.0459	10.9485	NA	11.6145	0.1233	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1998	0	0.00810000000000066	0	0	0	0	11.6226	11.088	0.0216	0	0	0	0	0	NA	0.0027	11.0853	NA	11.6226	0.0216	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	1999	0.00539999999999985	0	0	0	0	0	11.6172	10.9791	0.1359	0	0	0	0	0	NA	0.0522	10.9269	NA	11.6172	0.1359	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2000	0	0.00179999999999936	0	0	0	0	11.619	11.0862	0.027	0	0	0	0	0	NA	NA	11.0862	NA	11.619	0.027	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2001	0.0359999999999996	0	0	0	0	0	11.583	11.1231	0.0261	0	0	0	0	0	NA	NA	11.1231	NA	11.583	0.0261	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2002	0	0.0215999999999994	0	0	0	0	11.6046	11.0988	0.0288	0	0	0	0	0	NA	0.0441	11.0547	NA	11.6046	0.0288	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2003	0	0.00360000000000049	0	0	0	0	11.6082	11.0925	0.0315	0	0	0	0	0	NA	0.0594	11.0331	NA	11.6082	0.0315	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2004	0	0.0882000000000005	0	0	0	0	11.6964	11.0133	0.0225	0	0	0	0	0	NA	0.1143	10.899	NA	11.6964	0.0225	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2005	0	0.1305	0	0	0	0	11.8269	10.8792	0.0261	0	0	0	0	0	NA	0.0342	10.845	NA	11.8269	0.0261	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2006	0.00179999999999936	0	0	0	0	0	11.8251	10.8684	0.0387	0	0	0	0	0	NA	0.0369	10.8315	NA	11.8251	0.0387	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2007	0.017100000000001	0	0	0	0	0	11.808	10.899	0.0252	0	0	0	0	0	NA	0.0135	10.8855	NA	11.808	0.0252	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2008	0	0.00810000000000066	0	0	0	0	11.8161	10.8963	0.0198	0	0	0	0	0	NA	NA	10.8963	NA	11.8161	0.0198	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2009	0.295200000000001	0	0	0	0	0	11.5209	11.1933	0.018	0	0	0	0	0	NA	NA	11.1933	NA	11.5209	0.018	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2010	0	0.324900000000001	0	0	0	0	11.8458	10.8729	0.0135	0	0	0	0	0	NA	0.0414	10.8315	NA	11.8458	0.0135	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2011	0.0261000000000013	0	0	0	0	0	11.8197	10.899	0.0135	0	0	0	0	0	NA	0.0144	10.8846	NA	11.8197	0.0135	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2012	0.00269999999999904	0	0	0	0	0	11.817	10.899	0.0162	0	0	0	0	0	NA	0.0144	10.8846	NA	11.817	0.0162	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2013	0	0.225	0	0	0	0	12.042	10.6686	0.0216	0	0	0	0	0	NA	NA	10.6686	NA	12.042	0.0216	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2014	0.0422999999999991	0	0	0	0	0	11.9997	10.7262	0.0063	0	0	0	0	0	NA	NA	10.7262	NA	11.9997	0.0063	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2015	0.0927000000000007	0	0	0	0	0	11.907	10.8207	0.0045	0	0	0	0	0	NA	0.0162	10.8045	NA	11.907	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2016	0.2079	0	0	0	0	0	11.6991	11.0286	0.0045	0	0	0	0	0	NA	0.1089	10.9197	NA	11.6991	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2017	0.00990000000000002	0	0	0	0	0	11.6892	11.0385	0.0045	0	0	0	0	0	NA	0.1143	10.9242	NA	11.6892	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2018	0	0.202500000000001	0	0	0	0	11.8917	10.836	0.0045	0	0	0	0	0	NA	0.0045	10.8315	NA	11.8917	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2019	0	0.1935	0	0	0	0	12.0852	10.6425	0.0045	0	0	0	0	0	NA	0.0315	10.611	NA	12.0852	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2020	0.0198	0	0	0	0	0	12.0654	10.6623	0.0045	0	0	0	0	0	NA	0.0315	10.6308	NA	12.0654	0.0045	NA	NA
26	Brasil	Terra Indígena	Uaçá I e II	2021	0.200700000000001	0	0	0	0	0	11.8647	10.863	0.0045	0	0	0	0	0	NA	0.036	10.827	NA	11.8647	0.0045	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1985	NA	NA	NA	NA	NA	NA	0.4932	0.018	0	0	0	0	0	0	NA	NA	0.018	NA	0.4932	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1986	0	0	0	0	0	0	0.4932	0.018	0	0	0	0	0	0	NA	NA	0.018	NA	0.4932	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1987	0	0	0	0	0	0	0.4932	0.018	0	0	0	0	0	0	NA	NA	0.018	NA	0.4932	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1988	0.00540000000000002	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1989	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1990	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1991	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1992	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1993	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1994	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1995	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1996	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1997	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1998	0	0.000900000000000012	0	0	0	0	0.4887	0.0225	0	0	0	0	0	0	NA	NA	0.0225	NA	0.4887	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	1999	0	0	0	0	0	0	0.4887	0.0225	0	0	0	0	0	0	NA	NA	0.0225	NA	0.4887	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2000	0	0	0	0	0	0	0.4887	0.0225	0	0	0	0	0	0	NA	NA	0.0225	NA	0.4887	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2001	0.00270000000000004	0	0	0	0	0	0.486	0.0252	0	0	0	0	0	0	NA	NA	0.0252	NA	0.486	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2002	0	0.00180000000000002	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2003	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2004	0	0	0	0	0	0	0.4878	0.0234	0	0	0	0	0	0	NA	NA	0.0234	NA	0.4878	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2005	0	0.000900000000000012	0	0	0	0	0.4887	0.0225	0	0	0	0	0	0	NA	NA	0.0225	NA	0.4887	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2006	0	0	0	0	0	0	0.4887	0.0225	0	0	0	0	0	0	NA	NA	0.0225	NA	0.4887	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2007	0	0.0045	0	0	0	0	0.4932	0.018	0	0	0	0	0	0	NA	NA	0.018	NA	0.4932	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2008	0	0	0	0	0	0	0.4932	0.018	0	0	0	0	0	0	NA	NA	0.018	NA	0.4932	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2009	0.0117	0	0	0	0	0	0.4815	0.0297	0	0	0	0	0	0	NA	NA	0.0297	NA	0.4815	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2010	0	0.00990000000000002	0	0	0	0	0.4914	0.0198	0	0	0	0	0	0	NA	NA	0.0198	NA	0.4914	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2011	0	0	0	0	0	0	0.4914	0.0198	0	0	0	0	0	0	NA	NA	0.0198	NA	0.4914	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2012	0	0	0	0	0	0	0.4914	0.0198	0	0	0	0	0	0	NA	NA	0.0198	NA	0.4914	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2013	0	0.00180000000000002	0	0	0	0	0.4932	0.018	0	0	0	0	0	0	NA	NA	0.018	NA	0.4932	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2014	0.00270000000000004	0	0	0	0	0	0.4905	0.0207	0	0	0	0	0	0	NA	NA	0.0207	NA	0.4905	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2015	0.000900000000000012	0	0	0	0	0	0.4896	0.0216	0	0	0	0	0	0	NA	NA	0.0216	NA	0.4896	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2016	0.000899999999999956	0	0	0	0	0	0.4887	0.0225	0	0	0	0	0	0	NA	NA	0.0225	NA	0.4887	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2017	0	0	0	0	0	0	0.4887	0.0225	0	0	0	0	0	0	NA	NA	0.0225	NA	0.4887	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2018	0	0.00539999999999996	0	0	0	0	0.4941	0.0171	0	0	0	0	0	0	NA	NA	0.0171	NA	0.4941	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2019	0	0	0	0	0	0	0.4941	0.0171	0	0	0	0	0	0	NA	NA	0.0171	NA	0.4941	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2020	0	0	0	0	0	0	0.4941	0.0171	0	0	0	0	0	0	NA	NA	0.0171	NA	0.4941	NA	NA	NA
27	Brasil	Terra Indígena	Uaçá I e II	2021	0.00539999999999996	0	0	0	0	0	0.4887	0.0225	0	0	0	0	0	0	NA	NA	0.0225	NA	0.4887	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1985	NA	NA	NA	NA	NA	NA	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1986	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1987	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1988	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1989	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1990	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1991	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1992	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1993	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1994	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1995	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1996	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1997	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1998	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	1999	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2000	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2001	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2002	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2003	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2004	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2005	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2006	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2007	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2008	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2009	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2010	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2011	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2012	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2013	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2014	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2015	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2016	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2017	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2018	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2019	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2020	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
28	Brasil	Terra Indígena	Uaçá I e II	2021	0	0	0	0	0	0	0.0153	0	0	0	0	0	0	0	NA	NA	NA	NA	0.0153	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1985	NA	NA	NA	NA	NA	NA	21.0708	0	0	0	0	0	0	0	NA	NA	NA	NA	21.0708	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1986	0	0	0	0	0	0	21.0708	0	0	0	0	0	0	0	NA	NA	NA	NA	21.0708	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1987	0	0	0	0	0	0	21.0708	0	0	0	0	0	0	0	NA	NA	NA	NA	21.0708	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1988	0	0	0	0	0	0	21.0708	0	0	0	0	0	0	0	NA	NA	NA	NA	21.0708	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1989	0	0	0	0	0	0	21.0708	0	0	0	0	0	0	0	NA	NA	NA	NA	21.0708	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1990	0	0	0	0	0	0	21.0708	0	0	0	0	0	0	0	NA	NA	NA	NA	21.0708	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1991	0	0	0	0	0	0	21.0708	0	0	0	0	0	0	0	NA	NA	NA	NA	21.0708	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1992	0.0710999999999977	0	0	0	0	0	20.9997	0.0711	0	0	0	0	0	0	NA	0.0711	NA	NA	20.9997	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1993	0	0	0	0	0	0	20.9997	0.0711	0	0	0	0	0	0	NA	0.0711	NA	NA	20.9997	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1994	0	0	0	0	0	0	20.9997	0.0711	0	0	0	0	0	0	NA	0.0711	NA	NA	20.9997	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1995	0	0	0	0	0	0	20.9997	0.0711	0	0	0	0	0	0	NA	0.0711	NA	NA	20.9997	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1996	0	0	0	0	0	0	20.9997	0.0711	0	0	0	0	0	0	NA	0.0711	NA	NA	20.9997	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1997	0	0	0	0	0	0	20.9997	0.0711	0	0	0	0	0	0	NA	0.0711	NA	NA	20.9997	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1998	0.00450000000000017	0	0	0	0	0	20.9952	0.0756	0	0	0	0	0	0	NA	0.0756	NA	NA	20.9952	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	1999	0	0	0	0	0	0	20.9952	0.0756	0	0	0	0	0	0	NA	0.0756	NA	NA	20.9952	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2000	0	0	0	0	0	0	20.9952	0.0756	0	0	0	0	0	0	NA	0.0756	NA	NA	20.9952	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2001	0	0.0135000000000005	0	0	0.0108	0	21.0087	0.0621	0	0	0	0	0.0108	0	NA	0.0513	NA	0.0108	21.0087	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2002	0.168300000000002	0	0	0	0.0072	0	20.8404	0.2304	0	0	0	0	0.018	0	NA	0.2124	NA	0.018	20.8404	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2003	0	0	0	0	0	0	20.8404	0.2304	0	0	0	0	0.018	0	NA	0.2124	NA	0.018	20.8404	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2004	0.170099999999998	0	0	0	0	0	20.6703	0.4005	0	0	0	0	0	0	NA	0.4005	NA	NA	20.6703	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2005	0	0.261900000000001	0	0	0	0	20.9322	0.1386	0	0	0	0	0	0	NA	0.1386	NA	NA	20.9322	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2006	0	0	0	0	0	0	20.9322	0.1386	0	0	0	0	0	0	NA	0.1386	NA	NA	20.9322	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2007	0	0.138599999999997	0	0	0	0	21.0708	0	0	0	0	0	0	0	NA	NA	NA	NA	21.0708	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2008	0	0	0	0	0	0	21.0708	0	0	0	0	0	0	0	NA	NA	NA	NA	21.0708	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2009	0.0116999999999976	0	0	0	0	0	21.0591	0.0117	0	0	0	0	0	0	NA	0.0117	NA	NA	21.0591	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2010	0.0099000000000018	0	0	0	0	0	21.0492	0.0216	0	0	0	0	0	0	NA	0.0216	NA	NA	21.0492	NA	NA	NA
29	Brasil	Terra Indígena	Uaçá I e II	2011	0	0.00900000000000034	0	0	0	0	21.0582	0.0126	0	0	0	0	0	0	NA	0.0126	NA	NA	21.0582	NA	NA	NA
