ID_mesh	Pais	Categoria	Nome	Year	0	3	11	12	15	33	4	41
33	Brasil	Terra Indígena	Uaçá I e II	1996	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	1997	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	1998	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	1999	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2000	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2001	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2002	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2003	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2004	NA	27883	6	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2005	NA	27863	26	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2006	NA	27863	26	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2007	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2008	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2009	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2010	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2011	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2012	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2013	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2014	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2015	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2016	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2017	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2018	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2019	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2020	NA	27889	NA	NA	NA	NA	NA	NA
33	Brasil	Terra Indígena	Uaçá I e II	2021	NA	27889	NA	NA	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1985	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1986	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1987	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1988	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1989	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1990	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1991	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1992	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1993	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1994	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1995	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1996	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1997	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1998	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	1999	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2000	NA	27883	NA	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2001	NA	27870	14	NA	5	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2002	NA	27783	101	NA	5	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2003	NA	27783	101	NA	5	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2004	NA	27513	376	NA	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2005	NA	27846	43	NA	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2006	NA	27846	43	NA	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2007	NA	27889	NA	NA	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2008	NA	27882	NA	NA	7	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2009	NA	27882	NA	NA	7	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2010	NA	27869	14	NA	6	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2011	NA	27868	14	NA	7	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2012	NA	27868	14	NA	7	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2013	NA	27883	NA	6	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2014	NA	27883	NA	6	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2015	NA	27881	NA	8	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2016	NA	27882	NA	7	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2017	NA	27889	NA	NA	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2018	NA	27889	NA	NA	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2019	NA	27883	NA	6	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2020	NA	27883	NA	6	NA	NA	NA	NA
34	Brasil	Terra Indígena	Uaçá I e II	2021	NA	27882	NA	7	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1985	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1986	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1987	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1988	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1989	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1990	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1991	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1992	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1993	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1994	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1995	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1996	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1997	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1998	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	1999	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2000	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2001	NA	27809	80	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2002	NA	27839	50	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2003	NA	27839	50	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2004	NA	27473	416	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2005	NA	27870	19	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2006	NA	27870	19	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2007	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2008	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2009	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2010	NA	27826	63	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2011	NA	27858	31	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2012	NA	27858	31	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2013	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2014	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2015	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2016	NA	27873	16	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2017	NA	27843	46	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2018	NA	27853	36	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2019	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2020	NA	27889	NA	NA	NA	NA	NA	NA
35	Brasil	Terra Indígena	Uaçá I e II	2021	NA	27889	NA	NA	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1985	NA	27834	22	33	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1986	NA	27834	22	33	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1987	NA	27834	22	33	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1988	NA	27834	22	33	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1989	NA	27834	22	33	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1990	NA	27834	22	33	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1991	NA	27834	22	33	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1992	NA	27801	22	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1993	NA	27801	22	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1994	NA	27801	22	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1995	NA	27801	22	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1996	NA	27801	22	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1997	NA	27801	22	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1998	NA	27715	108	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	1999	NA	27715	108	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2000	NA	27715	108	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2001	NA	27644	164	81	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2002	NA	27606	202	81	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2003	NA	27606	202	81	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2004	NA	27446	406	37	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2005	NA	27679	173	37	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2006	NA	27679	173	37	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2007	NA	27852	NA	37	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2008	NA	27824	NA	65	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2009	NA	27776	44	69	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2010	NA	27729	102	58	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2011	NA	27721	102	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2012	NA	27721	102	66	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2013	NA	27852	NA	37	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2014	NA	27852	NA	37	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2015	NA	27848	NA	41	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2016	NA	27848	NA	41	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2017	NA	27832	12	45	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2018	NA	27841	NA	48	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2019	NA	27843	NA	46	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2020	NA	27853	NA	36	NA	NA	NA	NA
36	Brasil	Terra Indígena	Uaçá I e II	2021	NA	27851	NA	38	NA	NA	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1985	NA	25554	37	2265	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1986	NA	25554	37	2265	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1987	NA	25489	99	2268	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1988	NA	25599	37	2220	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1989	NA	25599	37	2220	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1990	NA	25599	37	2220	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1991	NA	25473	172	2211	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1992	NA	25484	55	2317	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1993	NA	25484	55	2317	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1994	NA	25484	55	2317	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1995	NA	25484	55	2317	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1996	NA	25484	55	2317	NA	33	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1997	NA	25264	270	2180	NA	175	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1998	NA	25361	63	2343	NA	122	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	1999	NA	25233	21	2273	NA	362	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2000	NA	25243	65	2234	NA	347	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2001	NA	25314	71	2153	NA	351	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2002	NA	25026	366	2123	NA	374	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2003	NA	25039	355	2163	NA	332	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2004	NA	24598	740	2209	NA	342	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2005	NA	25127	187	2249	NA	326	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2006	NA	25166	163	2251	NA	309	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2007	NA	25260	179	2100	NA	350	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2008	NA	25389	10	2236	NA	254	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2009	NA	24981	66	2635	NA	207	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2010	NA	25258	70	2315	NA	246	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2011	NA	25245	74	2321	NA	249	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2012	NA	25301	40	2338	NA	210	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2013	NA	25361	31	2278	NA	219	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2014	NA	25270	25	2464	NA	130	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2015	NA	25163	77	2530	NA	119	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2016	NA	24875	96	2879	NA	39	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2017	NA	24746	103	3006	NA	34	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2018	NA	25356	150	2344	NA	39	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2019	NA	25757	149	1948	NA	35	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2020	NA	25740	149	1965	NA	35	NA	NA
37	Brasil	Terra Indígena	Uaçá I e II	2021	NA	25628	168	2052	NA	41	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1985	NA	18282	NA	9607	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1986	NA	18282	NA	9607	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1987	NA	18282	NA	9607	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1988	NA	18256	NA	9633	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1989	NA	18256	NA	9633	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1990	NA	18256	NA	9633	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1991	NA	18256	3	9630	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1992	NA	18080	77	9732	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1993	NA	18080	77	9732	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1994	NA	18080	77	9732	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1995	NA	18080	77	9732	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1996	NA	18080	77	9732	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1997	NA	18080	77	9732	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1998	NA	17994	95	9800	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	1999	NA	17994	95	9800	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2000	NA	17994	95	9800	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2001	NA	17939	238	9712	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2002	NA	17999	339	9548	NA	3	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2003	NA	17999	339	9551	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2004	NA	17796	838	9255	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2005	NA	18416	6	9467	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2006	NA	18416	6	9467	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2007	NA	18447	29	9413	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2008	NA	18407	NA	9482	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2009	NA	18191	26	9672	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2010	NA	18394	82	9413	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2011	NA	18435	38	9416	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2012	NA	18440	15	9434	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2013	NA	18539	NA	9350	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2014	NA	18463	NA	9426	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2015	NA	18441	NA	9448	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2016	NA	18278	NA	9611	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2017	NA	18200	NA	9689	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2018	NA	18356	NA	9533	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2019	NA	18562	6	9321	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2020	NA	18570	6	9313	NA	NA	NA	NA
38	Brasil	Terra Indígena	Uaçá I e II	2021	NA	18416	6	9467	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1985	NA	8460	NA	188	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1986	NA	8460	NA	188	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1987	NA	8460	NA	188	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1988	NA	8400	40	208	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1989	NA	8400	40	208	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1990	NA	8400	40	208	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1991	NA	8400	40	208	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1992	NA	8365	57	226	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1993	NA	8365	57	226	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1994	NA	8365	57	226	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1995	NA	8365	57	226	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1996	NA	8365	57	226	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1997	NA	8355	67	226	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1998	NA	8363	59	226	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	1999	NA	8363	59	226	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2000	NA	8363	59	226	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2001	NA	8379	59	210	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2002	NA	8454	NA	194	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2003	NA	8454	NA	194	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2004	NA	8331	114	203	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2005	NA	8468	NA	180	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2006	NA	8468	NA	180	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2007	NA	8463	NA	185	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2008	NA	8465	NA	183	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2009	NA	8432	NA	216	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2010	NA	8443	18	187	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2011	NA	8451	10	187	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2012	NA	8451	10	187	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2013	NA	8473	NA	175	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2014	NA	8473	NA	175	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2015	NA	8461	18	169	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2016	NA	8479	NA	169	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2017	NA	8479	NA	169	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2018	NA	8479	NA	169	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2019	NA	8479	NA	169	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2020	NA	8479	NA	169	NA	NA	NA	NA
39	Brasil	Terra Indígena	Uaçá I e II	2021	NA	8468	NA	180	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1985	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1986	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1987	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1988	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1989	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1990	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1991	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1992	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1993	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1994	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1995	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1996	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1997	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1998	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	1999	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2000	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2001	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2002	NA	5602	31	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2003	NA	5602	31	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2004	NA	5611	22	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2005	NA	5618	15	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2006	NA	5618	15	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2007	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2008	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2009	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2010	NA	5632	1	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2011	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2012	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2013	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2014	NA	5633	NA	NA	NA	NA	NA	NA
40	Brasil	Terra Indígena	Uaçá I e II	2015	NA	5633	NA	NA	NA	NA	NA	NA
