ID_mesh	Pais	Categoria	Nome	Year	Deforestation	Reforestation	Growth_Urban	Growth_Mining	Growth_Pasture	Growth_Agriculture	Forest	NonForest	Water	Others	Urban	Mining	Pasture	Agriculture
43	Brasil	Terra Indígena	Uaçá I e II	2021	0.0899999999999999	0	0	0	0.0846	0	24.6204	0.4743	0.0054	0	0	0	0.2547	0
44	Brasil	Terra Indígena	Uaçá I e II	1985	NA	NA	NA	NA	NA	NA	25.0992	9e-04	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1986	0	0	0	0	0	0	25.0992	9e-04	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1987	0	0	0	0	0	0	25.0992	9e-04	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1988	0	0	0	0	0	0	25.0992	9e-04	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1989	0	0	0	0	0	0	25.0992	9e-04	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1990	0	0	0	0	0	0	25.0992	9e-04	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1991	0	0	0	0	0	0	25.0992	9e-04	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1992	0.00629999999999953	0	0	0	0	0	25.0929	0.0072	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1993	0	0	0	0	0	0	25.0929	0.0072	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1994	0	0	0	0	0	0	25.0929	0.0072	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1995	0	0	0	0	0	0	25.0929	0.0072	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1996	0	0	0	0	0	0	25.0929	0.0072	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1997	0	0	0	0	0	0	25.0929	0.0072	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	1998	0.00540000000000163	0	0	0	0.0054	0	25.0875	0.0126	0	0	0	0	0.0054	0
44	Brasil	Terra Indígena	Uaçá I e II	1999	0	0	0	0	0	0	25.0875	0.0126	0	0	0	0	0.0054	0
44	Brasil	Terra Indígena	Uaçá I e II	2000	0	0	0	0	0	0	25.0875	0.0126	0	0	0	0	0.0054	0
44	Brasil	Terra Indígena	Uaçá I e II	2001	0.00269999999999726	0	0	0	0	0	25.0848	0.0153	0	0	0	0	0.0054	0
44	Brasil	Terra Indígena	Uaçá I e II	2002	0.00720000000000098	0	0	0	0	0	25.0776	0.0225	0	0	0	0	0.0054	0
44	Brasil	Terra Indígena	Uaçá I e II	2003	0	0	0	0	0	0	25.0776	0.0225	0	0	0	0	0.0054	0
44	Brasil	Terra Indígena	Uaçá I e II	2004	0.0495000000000019	0	0	0	0.0261	0	25.0281	0.072	0	0	0	0	0.0315	0
44	Brasil	Terra Indígena	Uaçá I e II	2005	0	0	0	0	0	0	25.0281	0.072	0	0	0	0	0.0315	0
44	Brasil	Terra Indígena	Uaçá I e II	2006	0	0	0	0	0	0	25.0281	0.072	0	0	0	0	0.0315	0
44	Brasil	Terra Indígena	Uaçá I e II	2007	0	0.0503999999999998	0	0	0	0	25.0785	0.0216	0	0	0	0	0.0216	0
44	Brasil	Terra Indígena	Uaçá I e II	2008	0	0.021600000000003	0	0	0	0	25.1001	0	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	2009	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	2010	0.0171000000000028	0	0	0	0	0	25.083	0.0171	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	2011	0	0.0171000000000028	0	0	0	0	25.1001	0	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	2012	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	2013	0.131400000000003	0	0	0	0.1314	0	24.9687	0.1314	0	0	0	0	0.1314	0
44	Brasil	Terra Indígena	Uaçá I e II	2014	0	0	0	0	0	0	24.9687	0.1314	0	0	0	0	0.1314	0
44	Brasil	Terra Indígena	Uaçá I e II	2015	0	0.0837000000000003	0	0	0	0	25.0524	0.0477	0	0	0	0	0.0477	0
44	Brasil	Terra Indígena	Uaçá I e II	2016	0	0	0	0	0	0	25.0524	0.0477	0	0	0	0	0.0477	0
44	Brasil	Terra Indígena	Uaçá I e II	2017	0.040499999999998	0	0	0	0.0405	0	25.0119	0.0882	0	0	0	0	0.0882	0
44	Brasil	Terra Indígena	Uaçá I e II	2018	0	0.00450000000000017	0	0	0	0	25.0164	0.0837	0	0	0	0	0.0837	0
44	Brasil	Terra Indígena	Uaçá I e II	2019	0	0.0665999999999976	0	0	0	0	25.083	0.0171	0	0	0	0	0.0171	0
44	Brasil	Terra Indígena	Uaçá I e II	2020	0	0.0171000000000028	0	0	0	0	25.1001	0	0	0	0	0	0	0
44	Brasil	Terra Indígena	Uaçá I e II	2021	0.00540000000000163	0	0	0	0.0054	0	25.0947	0.0054	0	0	0	0	0.0054	0
45	Brasil	Terra Indígena	Uaçá I e II	1985	NA	NA	NA	NA	NA	NA	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1986	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1987	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1988	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1989	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1990	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1991	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1992	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1993	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1994	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1995	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1996	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1997	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1998	0.0333000000000006	0	0	0	0	0	25.0668	0.0333	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	1999	0	0	0	0	0	0	25.0668	0.0333	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2000	0	0	0	0	0	0	25.0668	0.0333	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2001	0	0	0	0	0	0	25.0668	0.0333	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2002	0.00450000000000017	0	0	0	0	0	25.0623	0.0378	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2003	0	0	0	0	0	0	25.0623	0.0378	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2004	0.0450000000000017	0	0	0	0	0	25.0173	0.0828	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2005	0	0.0152999999999999	0	0	0	0	25.0326	0.0675	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2006	0	0	0	0	0	0	25.0326	0.0675	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2007	0	0.0675000000000026	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2008	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2009	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2010	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2011	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2012	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2013	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2014	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2015	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2016	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2017	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2018	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2019	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2020	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
45	Brasil	Terra Indígena	Uaçá I e II	2021	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1985	NA	NA	NA	NA	NA	NA	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1986	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1987	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1988	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1989	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1990	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1991	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1992	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1993	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1994	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1995	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1996	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1997	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1998	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	1999	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2000	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2001	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2002	0.0260999999999996	0	0	0	0	0	25.074	0.0261	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2003	0	0	0	0	0	0	25.074	0.0261	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2004	0.041400000000003	0	0	0	0	0	25.0326	0.0675	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2005	0.00900000000000034	0	0	0	0	0	25.0236	0.0765	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2006	0	0	0	0	0	0	25.0236	0.0765	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2007	0	0.0765000000000029	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2008	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2009	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2010	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2011	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2012	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2013	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2014	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2015	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2016	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2017	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2018	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2019	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2020	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
46	Brasil	Terra Indígena	Uaçá I e II	2021	0	0	0	0	0	0	25.1001	0	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1985	NA	NA	NA	NA	NA	NA	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1986	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1987	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1988	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1989	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1990	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1991	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1992	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1993	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1994	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1995	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1996	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1997	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1998	0.00270000000000081	0	0	0	0	0	25.0857	0.0144	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	1999	0	0	0	0	0	0	25.0857	0.0144	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2000	0	0	0	0	0	0	25.0857	0.0144	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2001	0.0135000000000005	0	0	0	0	0	25.0722	0.0279	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2002	0.0323999999999991	0	0	0	0	0	25.0398	0.0603	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2003	0	0	0	0	0	0	25.0398	0.0603	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2004	0.0539999999999985	0	0	0	0	0	24.9858	0.1143	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2005	0	0.0431999999999988	0	0	0	0	25.029	0.0711	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2006	0	0	0	0	0	0	25.029	0.0711	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2007	0	0.0594000000000001	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2008	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2009	0.00450000000000017	0	0	0	0	0	25.0839	0.0162	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2010	0.446400000000001	0	0	0	0	0	24.6375	0.4626	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2011	0	0.385200000000001	0	0	0	0	25.0227	0.0774	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2012	0	0	0	0	0	0	25.0227	0.0774	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2013	0	0.0656999999999996	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2014	0.00359999999999872	0	0	0	0	0	25.0848	0.0153	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2015	0	0.00359999999999872	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2016	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2017	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2018	0	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2019	0	0.00179999999999936	0	0	0	0	25.0902	0.0099	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2020	0	0	0	0	0	0	25.0902	0.0099	0	0	0	0	0	0
47	Brasil	Terra Indígena	Uaçá I e II	2021	0.00179999999999936	0	0	0	0	0	25.0884	0.0117	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1985	NA	NA	NA	NA	NA	NA	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1986	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1987	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1988	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1989	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1990	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1991	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1992	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1993	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1994	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1995	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1996	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1997	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1998	0.0827999999999989	0	0	0	0	0	25.0119	0.0882	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	1999	0	0	0	0	0	0	25.0119	0.0882	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2000	0	0	0	0	0	0	25.0119	0.0882	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2001	0.0315000000000012	0	0	0	0	0	24.9804	0.1197	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2002	0.0350999999999999	0	0	0	0	0	24.9453	0.1548	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2003	0	0	0	0	0	0	24.9453	0.1548	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2004	0.106200000000001	0	0	0	0	0	24.8391	0.261	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2005	0	0.180900000000001	0	0	0	0	25.02	0.0801	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2006	0	0	0	0	0	0	25.02	0.0801	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2007	0	0.0747	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2008	0.000899999999997902	0	0	0	0	0	25.0938	0.0063	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2009	0.000900000000001455	0	0	0	0	0	25.0929	0.0072	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2010	0.0225000000000009	0	0	0	0	0	25.0704	0.0297	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2011	0	0.014400000000002	0	0	0	0	25.0848	0.0153	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2012	0	0	0	0	0	0	25.0848	0.0153	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2013	0	0.00989999999999824	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2014	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2015	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2016	0.0143999999999984	0	0	0	0	0	25.0803	0.0198	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2017	0.0747	0	0	0	0	0	25.0056	0.0945	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2018	0	0.0882000000000005	0	0	0	0	25.0938	0.0063	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2019	0	0.000899999999997902	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2020	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
48	Brasil	Terra Indígena	Uaçá I e II	2021	0	0	0	0	0	0	25.0947	0.0054	0	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1985	NA	NA	NA	NA	NA	NA	15.1002	9.5688	0.4311	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1986	0	0	0	0	0	0	15.1002	9.5688	0.4311	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1987	0.0297000000000001	0	0	0	0	0	15.0705	9.6057	0.4239	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1988	0.2196	0	0	0	0	0	14.8509	9.8163	0.4329	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1989	0	0	0	0	0	0	14.8509	9.8163	0.4329	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1990	0	0	0	0	0	0	14.8509	9.8163	0.4329	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1991	0.172799999999999	0	0	0	0	0	14.6781	10.0035	0.4185	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1992	0.3537	0	0	0	0	0	14.3244	10.3455	0.4302	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1993	0	0	0	0	0	0	14.3244	10.3455	0.4302	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1994	0	0	0	0	0	0	14.3244	10.3455	0.4302	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1995	0	0	0	0	0	0	14.3244	10.3455	0.4302	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1996	0	0	0	0	0	0	14.3244	10.3455	0.4302	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1997	0.3276	0	0	0	0	0	13.9968	10.062	1.0413	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1998	0.141300000000001	0	0	0	0	0	13.8555	10.7181	0.5265	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	1999	0.1044	0	0	0	0	0	13.7511	10.4481	0.9009	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2000	0	0.111600000000001	0	0	0	0	13.8627	10.3473	0.8901	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2001	0	0.514799999999999	0	0	0	0	14.3775	9.8136	0.909	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2002	0	0.1449	0	0	0	0	14.5224	9.6462	0.9315	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2003	0	0.0198	0	0	0	0	14.5422	9.6885	0.8694	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2004	0.513	0	0	0	0	0	14.0292	10.1637	0.9072	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2005	0	0.3492	0	0	0	0	14.3784	9.8244	0.8973	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2006	0	0.000900000000001455	0	0	0	0	14.3793	9.7218	0.999	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2007	0	0.233099999999999	0	0	0	0	14.6124	9.6624	0.8253	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2008	0	0.0378000000000007	0	0	0	0	14.6502	9.6318	0.8181	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2009	1.5507	0	0	0	0	0	13.0995	11.2419	0.7587	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2010	0	1.4535	0	0	0	0	14.553	9.7092	0.8379	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2011	0.0297000000000001	0	0	0	0	0	14.5233	9.7704	0.8064	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2012	0	0.0134999999999987	0	0	0	0	14.5368	9.8199	0.7434	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2013	0	0.5022	0	0	0	0	15.039	9.3339	0.7272	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2014	0.2529	0	0	0	0	0	14.7861	9.6867	0.6273	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2015	0.1836	0	0	0	0	0	14.6025	9.9414	0.5562	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2016	0.5031	0	0	0	0	0	14.0994	10.5552	0.4455	0	0	0	0	0
49	Brasil	Terra Indígena	Uaçá I e II	2017	0	0.498600000000001	0	0	0	0	14.598	10.0602	0.4419	0	0	0	0	0
